OrderKey,LineNumber,OrderDate,DeliveryDate,CustomerKey,StoreKey,ProductKey,Quantity,UnitPrice,NetPrice,UnitCost,CurrencyCode,ExchangeRate
1979003,3,2021-06-01,2021-06-01,691782,170,1630,3,29.757,26.7813,9.854,EUR,0.81800
1979003,4,2021-06-01,2021-06-01,691782,170,1782,6,38.7,38.7,19.728,EUR,0.81800
1979003,5,2021-06-01,2021-06-01,691782,170,2,3,11.691,11.691,5.958,EUR,0.81800
1979004,0,2021-06-01,2021-06-04,1321736,999999,396,2,1948.5,1714.68,645.57,USD,1.00000
1979005,0,2021-06-01,2021-06-01,697670,140,494,1,418.5,418.5,192.45,EUR,0.81800
1979006,0,2021-06-01,2021-06-01,1110954,420,1734,2,25.2,22.932,12.852,GBP,0.70581
1979006,1,2021-06-01,2021-06-01,1110954,420,2102,2,711.9,711.9,327.375,GBP,0.70581
1979007,0,2021-06-01,2021-06-01,758394,290,522,1,418.5,385.02,192.45,EUR,0.81800
1979007,1,2021-06-01,2021-06-01,758394,290,384,1,1137,1011.93,522.87,EUR,0.81800
1979007,2,2021-06-01,2021-06-01,758394,290,1500,7,180.6,180.6,92.078,EUR,0.81800
1979007,3,2021-06-01,2021-06-01,758394,290,1653,3,142.987,142.987,72.904,EUR,0.81800
1979008,0,2021-06-01,2021-06-03,1834026,999999,70,3,43.155,43.155,19.845,USD,1.00000
1979009,0,2021-06-01,2021-06-01,2061365,590,83,6,89.991,89.991,41.382,USD,1.00000
1979009,1,2021-06-01,2021-06-01,2061365,590,79,2,36.495,36.495,16.785,USD,1.00000
1979010,0,2021-06-01,2021-06-01,903082,370,172,3,160.55,142.8895,53.1905,GBP,0.70581
1979010,1,2021-06-01,2021-06-01,903082,370,1760,1,85.32,85.32,39.24,GBP,0.70581
1979011,0,2021-06-01,2021-06-01,1841251,610,1645,1,75.244,64.70984,34.606,USD,1.00000
1979011,1,2021-06-01,2021-06-01,1841251,610,1571,6,74.087,73.34613,34.073,USD,1.00000
1979011,2,2021-06-01,2021-06-01,1841251,610,2017,1,89.991,77.39226,45.882,USD,1.00000
1979011,3,2021-06-01,2021-06-01,1841251,610,1578,1,284.7,284.7,94.328,USD,1.00000
1979011,4,2021-06-01,2021-06-01,1841251,610,515,3,88.5,88.5,45.12,USD,1.00000
1979011,5,2021-06-01,2021-06-01,1841251,610,1452,5,410.2,410.2,188.636,USD,1.00000
1979011,6,2021-06-01,2021-06-01,1841251,610,454,2,404.85,348.171,206.4,USD,1.00000
1979012,0,2021-06-01,2021-06-06,944192,999999,402,2,1948.5,1714.68,645.57,GBP,0.70581
1979013,0,2021-06-01,2021-06-04,749428,999999,399,1,898.5,817.635,413.19,EUR,0.81800
1979014,0,2021-06-01,2021-06-03,1837369,999999,1399,2,46.186,42.49112,21.238,USD,1.00000
1979015,0,2021-06-01,2021-06-01,631772,170,1801,5,28.8,26.784,14.679,EUR,0.81800
1979015,1,2021-06-01,2021-06-01,631772,170,531,1,1018.5,1018.5,337.455,EUR,0.81800
1979015,2,2021-06-01,2021-06-01,631772,170,2214,8,572.391,560.94318,189.648,EUR,0.81800
1979016,0,2021-06-01,2021-06-04,537197,999999,1052,2,689.7,689.7,228.514,EUR,0.81800
1979016,1,2021-06-01,2021-06-04,537197,999999,1706,2,7.992,7.83216,3.672,EUR,0.81800
1979016,2,2021-06-01,2021-06-04,537197,999999,1672,5,15.201,14.59296,5.04,EUR,0.81800
1979017,0,2021-06-01,2021-06-01,671448,120,1118,2,367.4,367.4,168.949,EUR,0.81800
1979018,0,2021-06-01,2021-06-03,356023,999999,437,2,749.85,659.868,382.29,CAD,1.20311
1979019,0,2021-06-01,2021-06-01,1320885,605,1160,2,979,871.31,450.208,USD,1.00000
1979019,1,2021-06-01,2021-06-01,1320885,605,1640,1,29.757,27.07887,9.854,USD,1.00000
1979020,0,2021-06-01,2021-06-01,1416637,660,136,3,332.4525,292.5582,152.8835,USD,1.00000
1979021,0,2021-06-01,2021-06-01,1190945,420,1809,6,28.8,24.768,14.679,GBP,0.70581
1979021,1,2021-06-01,2021-06-01,1190945,420,195,6,607.05,522.063,279.1575,GBP,0.70581
1979021,2,2021-06-01,2021-06-01,1190945,420,118,1,161.4905,142.11164,82.3365,GBP,0.70581
1980000,0,2021-06-02,2021-06-04,837297,999999,492,5,1018.5,1008.315,337.455,EUR,0.82061
1980000,1,2021-06-02,2021-06-04,837297,999999,131,6,190,176.7,96.8715,EUR,0.82061
1980001,0,2021-06-02,2021-06-06,1643004,999999,407,8,898.5,898.5,413.19,USD,1.00000
1980002,0,2021-06-02,2021-06-02,386894,100,1420,1,278.6,278.6,128.114,CAD,1.20671
1980002,1,2021-06-02,2021-06-02,386894,100,1791,3,38.7,38.7,19.728,CAD,1.20671
1980002,2,2021-06-02,2021-06-02,386894,100,1174,5,452.1,402.369,230.494,CAD,1.20671
1980003,0,2021-06-02,2021-06-04,1035191,999999,1345,5,30.8,28.952,14.168,GBP,0.70675
1980004,0,2021-06-02,2021-06-02,1658602,570,1417,2,375.2,333.928,172.536,USD,1.00000
1980005,0,2021-06-02,2021-06-02,115153,60,1624,1,284.7,259.077,94.328,AUD,1.29296
1980006,0,2021-06-02,2021-06-07,1748106,999999,368,6,1948.5,1734.165,645.57,USD,1.00000
1980006,1,2021-06-02,2021-06-07,1748106,999999,1688,2,7.992,7.35264,3.672,USD,1.00000
1980006,2,2021-06-02,2021-06-07,1748106,999999,1629,5,12.987,11.29869,6.617,USD,1.00000
1980006,3,2021-06-02,2021-06-07,1748106,999999,986,5,141.9,129.129,65.252,USD,1.00000
1980007,0,2021-06-02,2021-06-04,439345,999999,1430,3,418.6,385.112,192.5,EUR,0.82061
1980007,1,2021-06-02,2021-06-04,439345,999999,880,1,19.5,19.5,9.945,EUR,0.82061
1980007,2,2021-06-02,2021-06-04,439345,999999,447,2,344.85,306.9165,175.815,EUR,0.82061
1980007,3,2021-06-02,2021-06-04,439345,999999,462,7,1303.5,1303.5,431.88,EUR,0.82061
1980007,4,2021-06-02,2021-06-04,439345,999999,2514,2,181.986,181.986,60.298,EUR,0.82061
1980008,0,2021-06-02,2021-06-02,1973387,605,1612,2,233.987,233.987,107.601,USD,1.00000
1980008,1,2021-06-02,2021-06-02,1973387,605,2350,2,386.991,344.42199,177.966,USD,1.00000
1980009,0,2021-06-02,2021-06-04,1437981,999999,392,5,574.425,574.425,292.86,USD,1.00000
1980010,0,2021-06-02,2021-06-02,1801450,660,1150,3,452.1,452.1,230.494,USD,1.00000
1980010,1,2021-06-02,2021-06-02,1801450,660,1778,1,38.7,38.7,19.728,USD,1.00000
1980011,0,2021-06-02,2021-06-07,174314,999999,1503,3,376.6,376.6,173.18,AUD,1.29296
1980011,1,2021-06-02,2021-06-07,174314,999999,76,2,34.155,32.1057,15.705,AUD,1.29296
1980012,0,2021-06-02,2021-06-02,320248,100,1595,1,29.757,26.48373,9.854,CAD,1.20671
1980012,1,2021-06-02,2021-06-02,320248,100,1368,10,56.266,56.266,25.872,CAD,1.20671
1980012,2,2021-06-02,2021-06-02,320248,100,2513,1,181.986,181.986,60.298,CAD,1.20671
1980013,0,2021-06-02,2021-06-06,732689,999999,1696,4,15.291,15.291,5.067,EUR,0.82061
1980013,1,2021-06-02,2021-06-06,732689,999999,1450,3,431.2,392.392,198.296,EUR,0.82061
1980013,2,2021-06-02,2021-06-06,732689,999999,455,2,1378.5,1378.5,456.72,EUR,0.82061
1980014,0,2021-06-02,2021-06-02,486781,255,429,2,899.85,899.85,413.805,EUR,0.82061
1980014,1,2021-06-02,2021-06-02,486781,255,2497,2,13.986,13.986,7.126,EUR,0.82061
1980014,2,2021-06-02,2021-06-02,486781,255,143,5,284.9905,267.89107,145.293,EUR,0.82061
1980014,3,2021-06-02,2021-06-02,486781,255,89,1,134.991,118.79208,44.721,EUR,0.82061
1980015,0,2021-06-02,2021-06-02,1860155,440,1743,6,25.2,25.2,12.852,USD,1.00000
1980016,0,2021-06-02,2021-06-02,1796169,500,430,8,404.925,404.925,206.445,USD,1.00000
1980016,1,2021-06-02,2021-06-02,1796169,500,1650,4,376.987,343.05817,124.904,USD,1.00000
1980017,0,2021-06-02,2021-06-02,365052,80,1638,2,18.057,18.057,8.307,CAD,1.20671
1980017,1,2021-06-02,2021-06-02,365052,80,687,1,313.5,279.015,103.875,CAD,1.20671
1980018,0,2021-06-02,2021-06-02,1664667,540,1660,6,376.987,343.05817,124.904,USD,1.00000
1980018,1,2021-06-02,2021-06-02,1664667,540,987,4,220,220,72.886,USD,1.00000
1980018,2,2021-06-02,2021-06-02,1664667,540,1774,1,38.7,38.7,19.728,USD,1.00000
1980018,3,2021-06-02,2021-06-02,1664667,540,2086,4,789.75,758.16,363.177,USD,1.00000
1980018,4,2021-06-02,2021-06-02,1664667,540,1720,1,63.117,58.06764,29.025,USD,1.00000
1980018,5,2021-06-02,2021-06-02,1664667,540,2506,8,6.636,5.77332,3.388,USD,1.00000
1980019,0,2021-06-02,2021-06-05,1900948,999999,2498,2,33.208,29.55512,16.926,USD,1.00000
1980019,1,2021-06-02,2021-06-05,1900948,999999,2192,7,241.65,212.652,111.123,USD,1.00000
1980020,0,2021-06-02,2021-06-02,1400224,530,1631,8,16.458,16.458,7.566,USD,1.00000
1980021,0,2021-06-02,2021-06-02,1564631,610,1202,3,1097.8,1097.8,363.726,USD,1.00000
1980021,1,2021-06-02,2021-06-02,1564631,610,1916,5,809.1,809.1,372.078,USD,1.00000
1980021,2,2021-06-02,2021-06-02,1564631,610,1,1,11.691,10.75572,5.958,USD,1.00000
1980021,3,2021-06-02,2021-06-02,1564631,610,87,3,89.991,80.09199,41.382,USD,1.00000
1980022,0,2021-06-02,2021-06-02,799904,290,1959,5,443.7,386.019,204.039,EUR,0.82061
1980023,0,2021-06-02,2021-06-02,342376,74,1674,3,6.291,5.47317,3.204,CAD,1.20671
1980023,1,2021-06-02,2021-06-02,342376,74,1785,4,38.7,34.443,19.728,CAD,1.20671
1980024,0,2021-06-02,2021-06-02,1885137,550,1726,5,50.4,44.352,25.695,USD,1.00000
1980025,0,2021-06-02,2021-06-02,1328140,510,650,1,117,105.3,59.655,USD,1.00000
1980026,0,2021-06-02,2021-06-02,1628236,550,783,3,20.25,20.25,10.32,USD,1.00000
1980026,1,2021-06-02,2021-06-02,1628236,550,428,1,1453.5,1293.615,481.575,USD,1.00000
1980026,2,2021-06-02,2021-06-02,1628236,550,1377,4,22.4,22.4,11.424,USD,1.00000
1981000,0,2021-06-03,2021-06-03,354778,90,1409,1,824.6,750.386,273.21,CAD,1.20702
1981000,1,2021-06-03,2021-06-03,354778,90,2113,7,457.2,457.2,233.091,CAD,1.20702
1981001,0,2021-06-03,2021-06-03,381935,74,1435,2,410.2,360.976,188.636,CAD,1.20702
1981002,0,2021-06-03,2021-06-03,2070179,605,1772,2,30.6,26.928,15.597,USD,1.00000
1981002,1,2021-06-03,2021-06-03,2070179,605,1682,4,8.091,8.091,3.717,USD,1.00000
1981003,0,2021-06-03,2021-06-03,1322617,470,1521,8,434,434,199.584,USD,1.00000
1981003,1,2021-06-03,2021-06-03,1322617,470,1596,1,16.458,14.15388,7.566,USD,1.00000
1981003,2,2021-06-03,2021-06-03,1322617,470,573,3,208.5,185.565,106.305,USD,1.00000
1981003,3,2021-06-03,2021-06-03,1322617,470,1521,1,434,434,199.584,USD,1.00000
1981004,0,2021-06-03,2021-06-03,1445864,610,1808,3,28.8,28.512,14.679,USD,1.00000
1981005,0,2021-06-03,2021-06-03,1251312,550,1455,4,406,406,186.704,USD,1.00000
1981005,1,2021-06-03,2021-06-03,1251312,550,656,3,237,237,108.99,USD,1.00000
1981005,2,2021-06-03,2021-06-03,1251312,550,47,7,134.955,124.1586,68.805,USD,1.00000
1981006,0,2021-06-03,2021-06-07,2075322,999999,1447,3,418.6,380.926,192.5,USD,1.00000
1981007,0,2021-06-03,2021-06-03,1955223,490,2050,1,179.991,161.9919,82.773,USD,1.00000
1981008,0,2021-06-03,2021-06-03,1219043,500,1556,1,392,344.96,180.264,USD,1.00000
1981008,1,2021-06-03,2021-06-03,1219043,500,342,6,898.5,808.65,413.19,USD,1.00000
1981008,2,2021-06-03,2021-06-03,1219043,500,1802,5,28.8,26.496,14.679,USD,1.00000
1981009,0,2021-06-03,2021-06-03,1915081,540,2500,1,33.208,33.208,16.926,USD,1.00000
1981010,0,2021-06-03,2021-06-03,1027942,420,1297,2,27.5,27.5,12.65,GBP,0.70530
1981011,0,2021-06-03,2021-06-03,1309545,530,2497,1,13.986,13.986,7.126,USD,1.00000
1981011,1,2021-06-03,2021-06-03,1309545,530,244,6,407.55,379.0215,187.416,USD,1.00000
1981011,2,2021-06-03,2021-06-03,1309545,530,2500,6,33.208,29.8872,16.926,USD,1.00000
1981012,0,2021-06-03,2021-06-03,1403447,530,1583,3,18.057,16.61244,8.307,USD,1.00000
1981012,1,2021-06-03,2021-06-03,1403447,530,46,7,134.955,117.41085,68.805,USD,1.00000
1981013,0,2021-06-03,2021-06-03,2014548,500,674,1,313.5,294.69,103.875,USD,1.00000
1981014,0,2021-06-03,2021-06-03,1236483,530,1224,1,1133,997.04,375.386,USD,1.00000
1981014,1,2021-06-03,2021-06-03,1236483,530,1064,2,689.7,689.7,228.514,USD,1.00000
1981014,2,2021-06-03,2021-06-03,1236483,530,1814,3,28.8,26.784,14.679,USD,1.00000
1981015,0,2021-06-03,2021-06-03,1897891,605,694,1,153,153,78,USD,1.00000
1981015,1,2021-06-03,2021-06-03,1897891,605,1616,5,74.087,73.34613,34.073,USD,1.00000
1981016,0,2021-06-03,2021-06-03,586333,270,1550,2,392,392,180.264,EUR,0.82055
1981017,0,2021-06-03,2021-06-03,1428488,530,123,1,265.9905,236.731545,122.322,USD,1.00000
1981017,1,2021-06-03,2021-06-03,1428488,530,1601,5,207.987,207.987,95.641,USD,1.00000
1981018,0,2021-06-03,2021-06-03,1565795,590,2499,2,33.208,33.208,16.926,USD,1.00000
1981018,1,2021-06-03,2021-06-03,1565795,590,2179,5,146.7,133.497,74.79,USD,1.00000
1981019,0,2021-06-03,2021-06-03,379638,74,84,3,89.991,89.991,41.382,CAD,1.20702
1981019,1,2021-06-03,2021-06-03,379638,74,959,3,220,193.6,72.886,CAD,1.20702
1981019,2,2021-06-03,2021-06-03,379638,74,1374,7,22.4,20.384,11.424,CAD,1.20702
1981019,3,2021-06-03,2021-06-03,379638,74,1703,5,4.851,4.17186,2.475,CAD,1.20702
1981020,0,2021-06-03,2021-06-03,2054689,610,459,5,404.85,372.462,206.4,USD,1.00000
1981021,0,2021-06-03,2021-06-03,1798334,500,1635,1,29.757,25.59102,9.854,USD,1.00000
1981021,1,2021-06-03,2021-06-03,1798334,500,1712,4,63.117,54.91179,29.025,USD,1.00000
1981021,2,2021-06-03,2021-06-03,1798334,500,1823,8,28.8,25.344,14.679,USD,1.00000
1981021,3,2021-06-03,2021-06-03,1798334,500,703,1,313.5,313.5,103.875,USD,1.00000
1981022,0,2021-06-03,2021-06-03,1301966,440,1461,2,431.2,401.016,198.296,USD,1.00000
1981023,0,2021-06-03,2021-06-03,633611,180,1087,2,393.8,393.8,181.093,EUR,0.82055
1981024,0,2021-06-03,2021-06-10,435044,999999,127,1,136.23,121.2447,69.4545,EUR,0.82055
1981024,1,2021-06-03,2021-06-10,435044,999999,1587,2,23.387,22.45152,10.751,EUR,0.82055
1981025,0,2021-06-03,2021-06-05,935389,999999,1581,7,284.7,261.924,94.328,GBP,0.70530
1981026,0,2021-06-03,2021-06-03,864574,330,1647,8,233.987,201.22882,107.601,EUR,0.82055
1981027,0,2021-06-03,2021-06-03,1652365,620,104,3,103.5,103.5,47.592,USD,1.00000
1981027,1,2021-06-03,2021-06-03,1652365,620,708,4,117,117,59.655,USD,1.00000
1981027,2,2021-06-03,2021-06-03,1652365,620,1513,1,376.6,335.174,173.18,USD,1.00000
1981027,3,2021-06-03,2021-06-03,1652365,620,1775,3,38.7,33.282,19.728,USD,1.00000
1981028,0,2021-06-03,2021-06-03,1288197,500,426,3,749.85,689.862,382.29,USD,1.00000
1981028,1,2021-06-03,2021-06-03,1288197,500,1475,2,322,286.58,148.078,USD,1.00000
1981029,0,2021-06-03,2021-06-09,297293,999999,1758,5,45.486,45.486,23.193,CAD,1.20702
1981029,1,2021-06-03,2021-06-09,297293,999999,742,3,153,153,78,CAD,1.20702
1981030,0,2021-06-03,2021-06-03,5216,40,1403,2,66.416,61.10272,30.548,AUD,1.29581
1982000,0,2021-06-04,2021-06-09,1726370,999999,642,3,238.5,219.42,109.68,USD,1.00000
1982000,1,2021-06-04,2021-06-09,1726370,999999,1156,2,1760,1566.4,583.121,USD,1.00000
1982000,2,2021-06-04,2021-06-09,1726370,999999,425,2,553.5,553.5,282.195,USD,1.00000
1982000,3,2021-06-04,2021-06-09,1726370,999999,453,3,344.85,310.365,175.815,USD,1.00000
1982001,0,2021-06-04,2021-06-07,455730,999999,153,1,446.4715,446.4715,205.314,EUR,0.82529
1982001,1,2021-06-04,2021-06-07,455730,999999,1605,3,376.987,376.987,124.904,EUR,0.82529
1982001,2,2021-06-04,2021-06-07,455730,999999,75,1,34.155,34.155,15.705,EUR,0.82529
1982001,3,2021-06-04,2021-06-07,455730,999999,1374,2,22.4,19.936,11.424,EUR,0.82529
1982001,4,2021-06-04,2021-06-07,455730,999999,441,8,344.85,306.9165,175.815,EUR,0.82529
1982001,5,2021-06-04,2021-06-07,455730,999999,1668,1,6.291,6.291,3.204,EUR,0.82529
1982001,6,2021-06-04,2021-06-07,455730,999999,518,1,1303.5,1290.465,431.88,EUR,0.82529
1982002,0,2021-06-04,2021-06-04,327717,100,1644,4,75.244,72.98668,34.606,CAD,1.21152
1982002,1,2021-06-04,2021-06-04,327717,100,355,6,545.25,496.1775,277.98,CAD,1.21152
1982002,2,2021-06-04,2021-06-04,327717,100,1261,4,40.689,38.24766,20.746,CAD,1.21152
1982003,0,2021-06-04,2021-06-04,1032338,380,1698,2,6.291,5.97645,3.204,GBP,0.70719
1982004,0,2021-06-04,2021-06-08,1200648,999999,1735,2,25.2,25.2,12.852,USD,1.00000
1982004,1,2021-06-04,2021-06-08,1200648,999999,823,2,41.85,39.7575,19.245,USD,1.00000
1982004,2,2021-06-04,2021-06-08,1200648,999999,1514,7,291.2,256.256,133.91,USD,1.00000
1982005,0,2021-06-04,2021-06-04,1851690,550,1351,9,23.786,23.786,12.124,USD,1.00000
1982006,0,2021-06-04,2021-06-04,1399299,590,2416,2,66.591,66.591,30.627,USD,1.00000
1982007,0,2021-06-04,2021-06-04,1738648,430,457,3,329.925,290.334,168.21,USD,1.00000
1982007,1,2021-06-04,2021-06-04,1738648,430,1605,2,376.987,376.987,124.904,USD,1.00000
1982007,2,2021-06-04,2021-06-04,1738648,430,1617,4,75.387,66.34056,34.671,USD,1.00000
1982007,3,2021-06-04,2021-06-04,1738648,430,412,1,574.425,562.9365,292.86,USD,1.00000
1982008,0,2021-06-04,2021-06-04,1499120,550,494,3,418.5,418.5,192.45,USD,1.00000
1982008,1,2021-06-04,2021-06-04,1499120,550,338,3,1798.5,1582.68,595.875,USD,1.00000
1982008,2,2021-06-04,2021-06-04,1499120,550,86,2,89.991,79.19208,41.382,USD,1.00000
1982008,3,2021-06-04,2021-06-04,1499120,550,439,2,838.5,771.42,385.59,USD,1.00000
1982009,0,2021-06-04,2021-06-06,533265,999999,2113,3,457.2,457.2,233.091,EUR,0.82529
1982009,1,2021-06-04,2021-06-06,533265,999999,55,8,266.4,234.432,88.263,EUR,0.82529
1982010,0,2021-06-04,2021-06-04,729254,290,503,5,1228.5,1130.22,407.025,EUR,0.82529
1982010,1,2021-06-04,2021-06-04,729254,290,1682,6,8.091,8.091,3.717,EUR,0.82529
1982010,2,2021-06-04,2021-06-04,729254,290,493,3,388.5,349.65,178.665,EUR,0.82529
1982010,3,2021-06-04,2021-06-04,729254,290,24,7,179.91,154.7226,82.737,EUR,0.82529
1982010,4,2021-06-04,2021-06-04,729254,290,1606,1,207.987,205.90713,95.641,EUR,0.82529
1982010,5,2021-06-04,2021-06-04,729254,290,428,1,1453.5,1293.615,481.575,EUR,0.82529
1982010,6,2021-06-04,2021-06-04,729254,290,78,2,36.495,36.495,16.785,EUR,0.82529
1982011,0,2021-06-04,2021-06-04,64241,50,247,1,322.05,322.05,148.0955,AUD,1.30428
1982011,1,2021-06-04,2021-06-04,64241,50,678,1,136.5,122.85,69.585,AUD,1.30428
1982011,2,2021-06-04,2021-06-04,64241,50,1965,1,443.7,443.7,204.039,AUD,1.30428
1982012,0,2021-06-04,2021-06-08,316522,999999,430,2,404.925,364.4325,206.445,CAD,1.21152
1982013,0,2021-06-04,2021-06-04,900517,420,1603,9,142.987,142.987,72.904,GBP,0.70719
1982013,1,2021-06-04,2021-06-04,900517,420,1793,2,38.7,35.991,19.728,GBP,0.70719
1982014,0,2021-06-04,2021-06-08,1306838,999999,1772,6,30.6,30.6,15.597,USD,1.00000
1982014,1,2021-06-04,2021-06-08,1306838,999999,1544,3,333.2,333.2,153.23,USD,1.00000
1982014,2,2021-06-04,2021-06-08,1306838,999999,1817,6,28.8,26.784,14.679,USD,1.00000
1982014,3,2021-06-04,2021-06-08,1306838,999999,77,3,34.155,30.39795,15.705,USD,1.00000
1982015,0,2021-06-04,2021-06-04,1705585,560,2505,6,13.986,13.986,7.126,USD,1.00000
1982016,0,2021-06-04,2021-06-04,1505042,660,1462,1,375.2,375.2,172.536,USD,1.00000
1982016,1,2021-06-04,2021-06-04,1505042,660,1865,4,1439.91,1439.91,734.112,USD,1.00000
1982017,0,2021-06-04,2021-06-04,1963206,650,1544,1,333.2,293.216,153.23,USD,1.00000
1982017,1,2021-06-04,2021-06-04,1963206,650,1640,6,29.757,25.59102,9.854,USD,1.00000
1982018,0,2021-06-04,2021-06-05,409887,999999,53,1,266.4,231.768,88.263,EUR,0.82529
1982018,1,2021-06-04,2021-06-05,409887,999999,184,2,94.05,89.3475,43.2535,EUR,0.82529
1982019,0,2021-06-04,2021-06-04,1673822,590,953,2,207.35,178.321,95.348,USD,1.00000
1982019,1,2021-06-04,2021-06-04,1673822,590,1127,1,360.8,360.8,165.924,USD,1.00000
1983000,0,2021-06-05,2021-06-05,1377621,450,1547,3,357,357,164.178,USD,1.00000
1983000,1,2021-06-05,2021-06-05,1377621,450,1745,1,98.1,98.1,32.499,USD,1.00000
1983001,0,2021-06-05,2021-06-11,347267,999999,2115,4,789.75,726.57,363.177,CAD,1.21152
1983002,0,2021-06-05,2021-06-09,283696,999999,375,4,1048.5,943.65,482.16,CAD,1.21152
1983002,1,2021-06-05,2021-06-09,283696,999999,1662,3,6.291,5.41026,3.204,CAD,1.21152
1983002,2,2021-06-05,2021-06-09,283696,999999,476,1,1303.5,1121.01,431.88,CAD,1.21152
1983002,3,2021-06-05,2021-06-09,283696,999999,1743,2,25.2,22.428,12.852,CAD,1.21152
1983003,0,2021-06-05,2021-06-05,1531990,560,1268,1,54.956,50.00996,28.017,USD,1.00000
1983003,1,2021-06-05,2021-06-05,1531990,560,102,1,103.5,96.255,47.592,USD,1.00000
1983004,0,2021-06-05,2021-06-05,826882,310,1600,3,75.244,75.244,34.606,EUR,0.82529
1983004,1,2021-06-05,2021-06-05,826882,310,1687,3,6.192,6.192,2.844,EUR,0.82529
1983004,2,2021-06-05,2021-06-05,826882,310,2495,4,13.986,13.986,7.126,EUR,0.82529
1983004,3,2021-06-05,2021-06-05,826882,310,1080,2,710.6,632.434,235.433,EUR,0.82529
1983004,4,2021-06-05,2021-06-05,826882,310,1684,2,15.201,13.83291,5.04,EUR,0.82529
1983005,0,2021-06-05,2021-06-07,1352416,999999,1484,5,291.2,250.432,133.91,USD,1.00000
1983005,1,2021-06-05,2021-06-07,1352416,999999,1624,3,284.7,284.7,94.328,USD,1.00000
1983006,0,2021-06-05,2021-06-05,941671,360,1560,2,462,406.56,212.464,GBP,0.70719
1983006,1,2021-06-05,2021-06-05,941671,360,438,4,1378.5,1199.295,456.72,GBP,0.70719
1983006,2,2021-06-05,2021-06-05,941671,360,151,2,1125.7215,1001.892135,372.97,GBP,0.70719
1983006,3,2021-06-05,2021-06-05,941671,360,378,1,1137,1011.93,522.87,GBP,0.70719
1983006,4,2021-06-05,2021-06-05,941671,360,1636,6,16.458,16.458,7.566,GBP,0.70719
1983006,5,2021-06-05,2021-06-05,941671,360,1343,3,43.4,43.4,14.378,GBP,0.70719
1983007,0,2021-06-05,2021-06-05,1618762,590,1690,1,15.291,15.291,5.067,USD,1.00000
1983007,1,2021-06-05,2021-06-05,1618762,590,1650,1,376.987,358.13765,124.904,USD,1.00000
1983008,0,2021-06-05,2021-06-05,401807,230,135,1,332.4525,332.4525,152.8835,EUR,0.82529
1983008,1,2021-06-05,2021-06-05,401807,230,847,3,23.4,21.762,11.925,EUR,0.82529
1983009,0,2021-06-05,2021-06-05,1372412,510,1239,2,173.8,156.42,88.605,USD,1.00000
1983009,1,2021-06-05,2021-06-05,1372412,510,405,7,1048.5,922.68,482.16,USD,1.00000
1983009,2,2021-06-05,2021-06-05,1372412,510,872,2,31.44,29.868,16.035,USD,1.00000
1983009,3,2021-06-05,2021-06-05,1372412,510,476,2,1303.5,1303.5,431.88,USD,1.00000
1983009,4,2021-06-05,2021-06-05,1372412,510,1702,3,15.291,14.06772,5.067,USD,1.00000
1983009,5,2021-06-05,2021-06-05,1372412,510,1684,7,15.201,13.52889,5.04,USD,1.00000
1983009,6,2021-06-05,2021-06-05,1372412,510,1558,3,532,532,176.26,USD,1.00000
1983010,0,2021-06-05,2021-06-05,1352260,440,429,5,899.85,827.862,413.805,USD,1.00000
1983010,1,2021-06-05,2021-06-05,1352260,440,118,3,161.4905,142.11164,82.3365,USD,1.00000
1983011,0,2021-06-05,2021-06-05,517180,230,656,1,237,222.78,108.99,EUR,0.82529
1983011,1,2021-06-05,2021-06-05,517180,230,163,2,1512.59,1512.59,501.1535,EUR,0.82529
1983011,2,2021-06-05,2021-06-05,517180,230,62,7,162.9,153.126,74.916,EUR,0.82529
1983011,3,2021-06-05,2021-06-05,517180,230,1564,1,422.8,372.064,140.084,EUR,0.82529
1983012,0,2021-06-05,2021-06-05,1796992,590,857,3,193.5,170.28,88.98,USD,1.00000
1983012,1,2021-06-05,2021-06-05,1796992,590,108,1,119.691,119.691,55.044,USD,1.00000
1983013,0,2021-06-05,2021-06-09,1142221,999999,1610,3,376.987,376.987,124.904,GBP,0.70719
1983013,1,2021-06-05,2021-06-09,1142221,999999,1782,8,38.7,38.7,19.728,GBP,0.70719
1983014,0,2021-06-05,2021-06-10,514211,999999,1249,6,54.989,49.4901,28.039,EUR,0.82529
1983015,0,2021-06-05,2021-06-05,1772449,450,1168,3,660,580.8,303.512,USD,1.00000
1983016,0,2021-06-05,2021-06-07,1822893,999999,416,3,1453.5,1453.5,481.575,USD,1.00000
1983016,1,2021-06-05,2021-06-07,1822893,999999,154,3,446.4715,446.4715,205.314,USD,1.00000
1983016,2,2021-06-05,2021-06-07,1822893,999999,1657,6,233.987,233.987,107.601,USD,1.00000
1983016,3,2021-06-05,2021-06-07,1822893,999999,105,1,103.5,93.15,47.592,USD,1.00000
