OrderKey,CustomerKey,StoreKey,OrderDate,DeliveryDate,CurrencyCode
1487002,335365,999999,2020-01-26,2020-01-27,CAD
1487003,2025770,590,2020-01-26,2020-01-26,USD
1487004,198226,40,2020-01-26,2020-01-26,AUD
1488000,1068524,400,2020-01-27,2020-01-27,GBP
1488001,1706943,590,2020-01-27,2020-01-27,USD
1488002,448906,270,2020-01-27,2020-01-27,EUR
1488003,1690080,999999,2020-01-27,2020-01-31,USD
1488004,269623,100,2020-01-27,2020-01-27,CAD
1488005,901257,999999,2020-01-27,2020-01-31,GBP
1488006,1405458,570,2020-01-27,2020-01-27,USD
1488007,354917,100,2020-01-27,2020-01-27,CAD
1488008,1792152,999999,2020-01-27,2020-02-03,USD
1488009,702918,290,2020-01-27,2020-01-27,EUR
1488010,1349654,450,2020-01-27,2020-01-27,USD
1488011,1827767,540,2020-01-27,2020-01-27,USD
1488012,1648753,560,2020-01-27,2020-01-27,USD
1488013,1413809,490,2020-01-27,2020-01-27,USD
1488014,882950,340,2020-01-27,2020-01-27,EUR
1488015,1065035,420,2020-01-27,2020-01-27,GBP
1488016,1830938,540,2020-01-27,2020-01-27,USD
1488017,910905,380,2020-01-27,2020-01-27,GBP
1488018,840778,310,2020-01-27,2020-01-27,EUR
1488019,1869173,620,2020-01-27,2020-01-27,USD
1488020,1058562,380,2020-01-27,2020-01-27,GBP
1488021,1413884,999999,2020-01-27,2020-02-01,USD
1488022,2005091,660,2020-01-27,2020-01-27,USD
1488023,1212033,550,2020-01-27,2020-01-27,USD
1488024,1868632,999999,2020-01-27,2020-02-01,USD
1488025,786243,300,2020-01-27,2020-01-27,EUR
1489000,314257,90,2020-01-28,2020-01-28,CAD
1489001,1045526,370,2020-01-28,2020-01-28,GBP
1489002,1745730,620,2020-01-28,2020-01-28,USD
1489003,114705,35,2020-01-28,2020-01-28,AUD
1489004,1604470,999999,2020-01-28,2020-01-31,USD
1489005,1724937,660,2020-01-28,2020-01-28,USD
1489006,1769912,470,2020-01-28,2020-01-28,USD
1489007,573763,255,2020-01-28,2020-01-28,EUR
1489008,1390976,490,2020-01-28,2020-01-28,USD
1489009,1796674,650,2020-01-28,2020-01-28,USD
1489010,759393,300,2020-01-28,2020-01-28,EUR
1489011,914927,400,2020-01-28,2020-01-28,GBP
1489012,145529,40,2020-01-28,2020-01-28,AUD
1489013,1644436,440,2020-01-28,2020-01-28,USD
1489014,1413619,999999,2020-01-28,2020-02-01,USD
1489015,1695909,590,2020-01-28,2020-01-28,USD
1489016,390651,100,2020-01-28,2020-01-28,CAD
1489017,520263,190,2020-01-28,2020-01-28,EUR
1489018,1444176,530,2020-01-28,2020-01-28,USD
1489019,786422,300,2020-01-28,2020-01-28,EUR
1489020,1036551,380,2020-01-28,2020-01-28,GBP
1489021,407635,260,2020-01-28,2020-01-28,EUR
1489023,227622,999999,2020-01-28,2020-02-01,CAD
1489024,2067073,440,2020-01-28,2020-01-28,USD
1489025,1347451,470,2020-01-28,2020-01-28,USD
1489026,489334,230,2020-01-28,2020-01-28,EUR
1489027,1606028,610,2020-01-28,2020-01-28,USD
1489028,649,50,2020-01-28,2020-01-28,AUD
1489029,1834989,480,2020-01-28,2020-01-28,USD
1489030,1077671,999999,2020-01-28,2020-01-31,GBP
1489031,1093091,370,2020-01-28,2020-01-28,GBP
1490000,1387187,560,2020-01-29,2020-01-29,USD
1490001,1244160,440,2020-01-29,2020-01-29,USD
1490002,1619794,999999,2020-01-29,2020-02-03,USD
1490003,1289103,999999,2020-01-29,2020-02-04,USD
1490004,454664,220,2020-01-29,2020-01-29,EUR
1490005,1873690,650,2020-01-29,2020-01-29,USD
1490006,1339971,999999,2020-01-29,2020-02-02,USD
1490007,1268798,670,2020-01-29,2020-01-29,USD
1490008,1813005,620,2020-01-29,2020-01-29,USD
1490009,484716,230,2020-01-29,2020-01-29,EUR
1490010,512239,220,2020-01-29,2020-01-29,EUR
1490011,1854929,500,2020-01-29,2020-01-29,USD
1490012,663109,999999,2020-01-29,2020-02-03,EUR
1490013,1354450,670,2020-01-29,2020-01-29,USD
1490014,1716054,540,2020-01-29,2020-01-29,USD
1490015,702998,290,2020-01-29,2020-01-29,EUR
1490016,1784678,430,2020-01-29,2020-01-29,USD
1490017,1626009,999999,2020-01-29,2020-01-31,USD
1490018,1132224,370,2020-01-29,2020-01-29,GBP
1490019,1430817,540,2020-01-29,2020-01-29,USD
1490020,1799923,510,2020-01-29,2020-01-29,USD
1490021,1882272,650,2020-01-29,2020-01-29,USD
1490022,2096413,490,2020-01-29,2020-01-29,USD
1490023,581311,230,2020-01-29,2020-01-29,EUR
1490024,1295297,605,2020-01-29,2020-01-29,USD
1490025,932957,400,2020-01-29,2020-01-29,GBP
1490026,246806,100,2020-01-29,2020-01-29,CAD
1490027,1491724,670,2020-01-29,2020-01-29,USD
1490028,983876,380,2020-01-29,2020-01-29,GBP
1490029,1419505,610,2020-01-29,2020-01-29,USD
1490030,776434,300,2020-01-29,2020-01-29,EUR
1490031,1455135,999999,2020-01-29,2020-02-01,USD
1490032,1657868,540,2020-01-29,2020-01-29,USD
1490033,1857165,999999,2020-01-29,2020-02-02,USD
1490034,394785,74,2020-01-29,2020-01-29,CAD
1490035,274445,90,2020-01-29,2020-01-29,CAD
1490036,1762627,490,2020-01-29,2020-01-29,USD
1490037,219798,90,2020-01-29,2020-01-29,CAD
1490038,1977234,470,2020-01-29,2020-01-29,USD
1490039,123182,40,2020-01-29,2020-01-29,AUD
1491000,1590555,999999,2020-01-30,2020-02-05,USD
1491001,1968390,510,2020-01-30,2020-01-30,USD
1491002,1969637,480,2020-01-30,2020-01-30,USD
1491003,1535576,510,2020-01-30,2020-01-30,USD
1491004,136940,60,2020-01-30,2020-01-30,AUD
1491005,1760613,610,2020-01-30,2020-01-30,USD
1491006,704095,300,2020-01-30,2020-01-30,EUR
1491007,1818608,540,2020-01-30,2020-01-30,USD
1491008,1265470,540,2020-01-30,2020-01-30,USD
1491009,1367753,660,2020-01-30,2020-01-30,USD
1491010,1169875,400,2020-01-30,2020-01-30,GBP
1491011,285889,90,2020-01-30,2020-01-30,CAD
1491012,1240757,999999,2020-01-30,2020-02-01,USD
1491013,1139094,390,2020-01-30,2020-01-30,GBP
1491014,1016016,999999,2020-01-30,2020-02-01,GBP
1491015,209748,80,2020-01-30,2020-01-30,CAD
1491016,1611464,650,2020-01-30,2020-01-30,USD
1491017,1662041,610,2020-01-30,2020-01-30,USD
1491018,1298705,500,2020-01-30,2020-01-30,USD
1491019,708373,290,2020-01-30,2020-01-30,EUR
1491020,1280776,500,2020-01-30,2020-01-30,USD
1491021,567264,999999,2020-01-30,2020-02-04,EUR
1491022,1137248,390,2020-01-30,2020-01-30,GBP
1491023,899647,340,2020-01-30,2020-01-30,EUR
1491024,1494223,999999,2020-01-30,2020-02-02,USD
1491025,2081031,620,2020-01-30,2020-01-30,USD
1491026,1143044,370,2020-01-30,2020-01-30,GBP
1491027,1368016,999999,2020-01-30,2020-02-05,USD
1491028,1755167,585,2020-01-30,2020-01-30,USD
1491029,1936229,490,2020-01-30,2020-01-30,USD
1491030,1695307,510,2020-01-30,2020-01-30,USD
1491031,1221345,999999,2020-01-30,2020-02-03,USD
1491032,1217937,530,2020-01-30,2020-01-30,USD
1491033,1014939,390,2020-01-30,2020-01-30,GBP
1491034,1785576,490,2020-01-30,2020-01-30,USD
1491035,1436576,610,2020-01-30,2020-01-30,USD
1491036,1585062,480,2020-01-30,2020-01-30,USD
1491037,1036588,999999,2020-01-30,2020-02-02,GBP
1491038,516654,240,2020-01-30,2020-01-30,EUR
1491039,2059604,530,2020-01-30,2020-01-30,USD
1491040,1140116,400,2020-01-30,2020-01-30,GBP
1491041,724557,290,2020-01-30,2020-01-30,EUR
1491042,1124767,420,2020-01-30,2020-01-30,GBP
1491043,1475087,510,2020-01-30,2020-01-30,USD
1491044,931865,370,2020-01-30,2020-01-30,GBP
1492000,551585,210,2020-01-31,2020-01-31,EUR
1492001,637231,130,2020-01-31,2020-01-31,EUR
1492002,1820089,540,2020-01-31,2020-01-31,USD
1492003,1023733,360,2020-01-31,2020-01-31,GBP
1492004,1038228,370,2020-01-31,2020-01-31,GBP
1492005,930630,360,2020-01-31,2020-01-31,GBP
1492006,365824,80,2020-01-31,2020-01-31,CAD
1492007,1093091,999999,2020-01-31,2020-02-01,GBP
1492008,531954,190,2020-01-31,2020-01-31,EUR
1492009,1845343,999999,2020-01-31,2020-02-06,USD
1492010,792621,290,2020-01-31,2020-01-31,EUR
1492011,1920108,590,2020-01-31,2020-01-31,USD
1492012,1711560,550,2020-01-31,2020-01-31,USD
1492013,1242958,560,2020-01-31,2020-01-31,USD
1492014,1790471,430,2020-01-31,2020-01-31,USD
1492015,902014,390,2020-01-31,2020-01-31,GBP
1492016,785892,300,2020-01-31,2020-01-31,EUR
1492017,1769463,450,2020-01-31,2020-01-31,USD
1492018,1753223,480,2020-01-31,2020-01-31,USD
1492019,1341704,500,2020-01-31,2020-01-31,USD
1492020,1497168,530,2020-01-31,2020-01-31,USD
1492021,1634695,590,2020-01-31,2020-01-31,USD
1492022,1903223,585,2020-01-31,2020-01-31,USD
1492023,1267538,660,2020-01-31,2020-01-31,USD
1492024,1444541,610,2020-01-31,2020-01-31,USD
1492025,17915,50,2020-01-31,2020-01-31,AUD
1492026,1506562,660,2020-01-31,2020-01-31,USD
1492027,1579614,585,2020-01-31,2020-01-31,USD
1492028,1689334,440,2020-01-31,2020-01-31,USD
1492029,1608367,999999,2020-01-31,2020-02-01,USD
1492030,709930,290,2020-01-31,2020-01-31,EUR
1493000,1580134,999999,2020-02-01,2020-02-06,USD
1493001,1644119,610,2020-02-01,2020-02-01,USD
1493002,472700,220,2020-02-01,2020-02-01,EUR
1493003,1664304,670,2020-02-01,2020-02-01,USD
1493004,1309536,570,2020-02-01,2020-02-01,USD
1493005,1006133,390,2020-02-01,2020-02-01,GBP
1493006,1723426,660,2020-02-01,2020-02-01,USD
1493007,1375597,540,2020-02-01,2020-02-01,USD
1493008,1490822,999999,2020-02-01,2020-02-03,USD
1493009,61349,50,2020-02-01,2020-02-01,AUD
1493010,1082821,999999,2020-02-01,2020-02-03,GBP
1493011,1903223,999999,2020-02-01,2020-02-05,USD
1493012,575104,190,2020-02-01,2020-02-01,EUR
1493013,1226314,500,2020-02-01,2020-02-01,USD
1493014,894580,330,2020-02-01,2020-02-01,EUR
1493015,388185,100,2020-02-01,2020-02-01,CAD
1493016,249641,999999,2020-02-01,2020-02-03,CAD
1493017,1304510,999999,2020-02-01,2020-02-09,USD
1493018,2005455,560,2020-02-01,2020-02-01,USD
1493019,1964414,510,2020-02-01,2020-02-01,USD
1493020,1197351,380,2020-02-01,2020-02-01,GBP
1493021,769709,290,2020-02-01,2020-02-01,EUR
1493022,2036829,450,2020-02-01,2020-02-01,USD
1493023,1319267,650,2020-02-01,2020-02-01,USD
1493024,1387120,550,2020-02-01,2020-02-01,USD
1493025,645915,160,2020-02-01,2020-02-01,EUR
1493026,719110,300,2020-02-01,2020-02-01,EUR
1493027,788605,300,2020-02-01,2020-02-01,EUR
1493028,1268842,500,2020-02-01,2020-02-01,USD
1493029,1178669,420,2020-02-01,2020-02-01,GBP
1493030,1243000,500,2020-02-01,2020-02-01,USD
1493031,1736038,480,2020-02-01,2020-02-01,USD
1493032,1942154,430,2020-02-01,2020-02-01,USD
1493033,1907793,530,2020-02-01,2020-02-01,USD
1493034,1272516,560,2020-02-01,2020-02-01,USD
1493035,1653976,490,2020-02-01,2020-02-01,USD
1493036,75211,999999,2020-02-01,2020-02-05,AUD
1493037,687388,999999,2020-02-01,2020-02-03,EUR
1493038,1329459,670,2020-02-01,2020-02-01,USD
1493039,642602,180,2020-02-01,2020-02-01,EUR
1493040,189782,50,2020-02-01,2020-02-01,AUD
1493041,1286635,470,2020-02-01,2020-02-01,USD
1493042,1540703,490,2020-02-01,2020-02-01,USD
1493043,1010113,380,2020-02-01,2020-02-01,GBP
1493044,570689,190,2020-02-01,2020-02-01,EUR
1493045,1936767,500,2020-02-01,2020-02-01,USD
1493046,1774869,999999,2020-02-01,2020-02-05,USD
1493047,434978,999999,2020-02-01,2020-02-06,EUR
1493048,988809,400,2020-02-01,2020-02-01,GBP
1493049,975858,370,2020-02-01,2020-02-01,GBP
1493050,521396,260,2020-02-01,2020-02-01,EUR
1493051,720952,300,2020-02-01,2020-02-01,EUR
1493052,1025947,400,2020-02-01,2020-02-01,GBP
1493053,748856,290,2020-02-01,2020-02-01,EUR
1493054,64406,50,2020-02-01,2020-02-01,AUD
1494000,1529699,670,2020-02-02,2020-02-02,USD
1494001,976986,999999,2020-02-02,2020-02-04,GBP
1494002,1497588,620,2020-02-02,2020-02-02,USD
1494003,126131,35,2020-02-02,2020-02-02,AUD
1494004,765949,999999,2020-02-02,2020-02-06,EUR
1495000,979937,420,2020-02-03,2020-02-03,GBP
1495001,1755641,620,2020-02-03,2020-02-03,USD
1495002,57781,35,2020-02-03,2020-02-03,AUD
1495003,1813936,999999,2020-02-03,2020-02-09,USD
1495004,934919,999999,2020-02-03,2020-02-07,GBP
1495005,1452486,510,2020-02-03,2020-02-03,USD
1495006,1347885,610,2020-02-03,2020-02-03,USD
1495007,1060205,370,2020-02-03,2020-02-03,GBP
1495008,710323,300,2020-02-03,2020-02-03,EUR
1495009,1477616,650,2020-02-03,2020-02-03,USD
1495010,1482554,585,2020-02-03,2020-02-03,USD
1495011,1269435,650,2020-02-03,2020-02-03,USD
1495012,1381,50,2020-02-03,2020-02-03,AUD
1495013,1477382,999999,2020-02-03,2020-02-05,USD
1495014,1667580,490,2020-02-03,2020-02-03,USD
1495015,1518915,999999,2020-02-03,2020-02-10,USD
1495016,1916721,670,2020-02-03,2020-02-03,USD
1495017,356732,90,2020-02-03,2020-02-03,CAD
1495018,1896580,480,2020-02-03,2020-02-03,USD
1495019,1524575,585,2020-02-03,2020-02-03,USD
1495020,1942798,999999,2020-02-03,2020-02-06,USD
1495021,1752114,450,2020-02-03,2020-02-03,USD
1495022,495866,255,2020-02-03,2020-02-03,EUR
1495023,357530,90,2020-02-03,2020-02-03,CAD
1495024,310498,100,2020-02-03,2020-02-03,CAD
1496000,1694866,605,2020-02-04,2020-02-04,USD
1496001,966318,420,2020-02-04,2020-02-04,GBP
1496002,1656877,540,2020-02-04,2020-02-04,USD
1496003,593137,240,2020-02-04,2020-02-04,EUR
1496004,710742,300,2020-02-04,2020-02-04,EUR
1496005,489000,190,2020-02-04,2020-02-04,EUR
1496006,391166,100,2020-02-04,2020-02-04,CAD
1496007,1513367,590,2020-02-04,2020-02-04,USD
1496008,1001189,420,2020-02-04,2020-02-04,GBP
1496009,431249,255,2020-02-04,2020-02-04,EUR
1496010,1614970,490,2020-02-04,2020-02-04,USD
1496011,2086048,999999,2020-02-04,2020-02-10,USD
1496012,552992,999999,2020-02-04,2020-02-10,EUR
1496013,1901197,510,2020-02-04,2020-02-04,USD
1496014,805857,340,2020-02-04,2020-02-04,EUR
1496015,1351841,999999,2020-02-04,2020-02-09,USD
1496016,1303701,620,2020-02-04,2020-02-04,USD
1496017,1925150,590,2020-02-04,2020-02-04,USD
1496018,1246545,560,2020-02-04,2020-02-04,USD
1496019,1081297,999999,2020-02-04,2020-02-07,GBP
1496020,594828,190,2020-02-04,2020-02-04,EUR
1496021,542801,190,2020-02-04,2020-02-04,EUR
1496022,713061,300,2020-02-04,2020-02-04,EUR
1496023,1905507,450,2020-02-04,2020-02-04,USD
1496024,1432197,450,2020-02-04,2020-02-04,USD
1496025,893639,340,2020-02-04,2020-02-04,EUR
1496026,600954,130,2020-02-04,2020-02-04,EUR
1496027,1390474,480,2020-02-04,2020-02-04,USD
1496028,1157623,390,2020-02-04,2020-02-04,GBP
1496029,1852350,440,2020-02-04,2020-02-04,USD
1496030,1413884,570,2020-02-04,2020-02-04,USD
1497000,2090683,570,2020-02-05,2020-02-05,USD
1497001,1813501,610,2020-02-05,2020-02-05,USD
1497002,814232,310,2020-02-05,2020-02-05,EUR
1497003,1886873,450,2020-02-05,2020-02-05,USD
1497004,1516221,560,2020-02-05,2020-02-05,USD
1497005,1050025,999999,2020-02-05,2020-02-07,GBP
1497006,1870221,540,2020-02-05,2020-02-05,USD
1497007,1361904,450,2020-02-05,2020-02-05,USD
1497008,1942462,605,2020-02-05,2020-02-05,USD
1497009,1702489,530,2020-02-05,2020-02-05,USD
1497010,475058,999999,2020-02-05,2020-02-07,EUR
1497011,1187297,390,2020-02-05,2020-02-05,GBP
1497012,2060280,550,2020-02-05,2020-02-05,USD
1497013,1746473,999999,2020-02-05,2020-02-10,USD
1497014,1905229,440,2020-02-05,2020-02-05,USD
1497015,1960686,999999,2020-02-05,2020-02-09,USD
1497016,406696,999999,2020-02-05,2020-02-07,EUR
1497017,2066265,450,2020-02-05,2020-02-05,USD
1497018,1688079,550,2020-02-05,2020-02-05,USD
1497019,1855014,490,2020-02-05,2020-02-05,USD
1497020,1787476,500,2020-02-05,2020-02-05,USD
1497021,605079,180,2020-02-05,2020-02-05,EUR
1497022,406519,999999,2020-02-05,2020-02-09,EUR
1497023,790754,290,2020-02-05,2020-02-05,EUR
1497024,1492142,999999,2020-02-05,2020-02-11,USD
1497025,759164,300,2020-02-05,2020-02-05,EUR
1497026,32845,40,2020-02-05,2020-02-05,AUD
1497027,506599,255,2020-02-05,2020-02-05,EUR
1497028,1892224,570,2020-02-05,2020-02-05,USD
1497029,2095871,450,2020-02-05,2020-02-05,USD
1497030,1226859,440,2020-02-05,2020-02-05,USD
1497031,1352839,999999,2020-02-05,2020-02-06,USD
1497032,2080540,670,2020-02-05,2020-02-05,USD
1497033,1372905,560,2020-02-05,2020-02-05,USD
1497034,1257310,605,2020-02-05,2020-02-05,USD
1497035,1693390,540,2020-02-05,2020-02-05,USD
1497036,328691,100,2020-02-05,2020-02-05,CAD
1497037,841863,340,2020-02-05,2020-02-05,EUR
1497038,2036574,470,2020-02-05,2020-02-05,USD
1497039,1644775,530,2020-02-05,2020-02-05,USD
1497040,524227,210,2020-02-05,2020-02-05,EUR
1497041,1501411,540,2020-02-05,2020-02-05,USD
1497042,592887,255,2020-02-05,2020-02-05,EUR
1498000,1048286,380,2020-02-06,2020-02-06,GBP
1498001,930700,400,2020-02-06,2020-02-06,GBP
1498002,695699,999999,2020-02-06,2020-02-10,EUR
1498003,2049386,430,2020-02-06,2020-02-06,USD
1498004,1431222,999999,2020-02-06,2020-02-09,USD
1498005,7583,50,2020-02-06,2020-02-06,AUD
1498006,333989,90,2020-02-06,2020-02-06,CAD
1498007,399922,90,2020-02-06,2020-02-06,CAD
1498008,955511,390,2020-02-06,2020-02-06,GBP
1498009,1621037,585,2020-02-06,2020-02-06,USD
1498010,1187808,380,2020-02-06,2020-02-06,GBP
1498011,1732793,510,2020-02-06,2020-02-06,USD
1498012,875639,330,2020-02-06,2020-02-06,EUR
1498013,1662576,560,2020-02-06,2020-02-06,USD
1498014,1489463,999999,2020-02-06,2020-02-08,USD
1498015,855676,340,2020-02-06,2020-02-06,EUR
1498016,1796132,610,2020-02-06,2020-02-06,USD
1498017,1523714,510,2020-02-06,2020-02-06,USD
1498018,280852,999999,2020-02-06,2020-02-11,CAD
1498019,1748219,999999,2020-02-06,2020-02-11,USD
1498020,2037045,670,2020-02-06,2020-02-06,USD
1498021,1165492,400,2020-02-06,2020-02-06,GBP
1498022,428890,999999,2020-02-06,2020-02-09,EUR
1498023,1150406,370,2020-02-06,2020-02-06,GBP
1498024,1007551,370,2020-02-06,2020-02-06,GBP
1498025,176300,35,2020-02-06,2020-02-06,AUD
1498026,1652132,999999,2020-02-06,2020-02-08,USD
1498027,1070152,999999,2020-02-06,2020-02-08,GBP
1498028,1489983,999999,2020-02-06,2020-02-10,USD
1498029,394941,999999,2020-02-06,2020-02-10,CAD
1498030,109687,50,2020-02-06,2020-02-06,AUD
1498031,1242472,999999,2020-02-06,2020-02-10,USD
1498032,1842352,660,2020-02-06,2020-02-06,USD
1498033,391085,74,2020-02-06,2020-02-06,CAD
1498034,455260,255,2020-02-06,2020-02-06,EUR
1498035,1872186,999999,2020-02-06,2020-02-09,USD
1498036,221574,100,2020-02-06,2020-02-06,CAD
1498037,1762288,999999,2020-02-06,2020-02-13,USD
1498039,991406,999999,2020-02-06,2020-02-08,GBP
1498040,1282456,550,2020-02-06,2020-02-06,USD
1498041,187252,60,2020-02-06,2020-02-06,AUD
1498042,1542321,530,2020-02-06,2020-02-06,USD
1499000,244204,80,2020-02-07,2020-02-07,CAD
1499001,1364792,500,2020-02-07,2020-02-07,USD
1499002,573711,999999,2020-02-07,2020-02-12,EUR
1499003,1718498,470,2020-02-07,2020-02-07,USD
1499004,1602321,999999,2020-02-07,2020-02-13,USD
1499005,1775711,470,2020-02-07,2020-02-07,USD
1499006,1755799,605,2020-02-07,2020-02-07,USD
1499007,1480314,650,2020-02-07,2020-02-07,USD
1499008,2041132,430,2020-02-07,2020-02-07,USD
1499009,289976,100,2020-02-07,2020-02-07,CAD
1499010,1914378,490,2020-02-07,2020-02-07,USD
1499011,141807,50,2020-02-07,2020-02-07,AUD
1499012,253224,999999,2020-02-07,2020-02-12,CAD
1499013,2039525,560,2020-02-07,2020-02-07,USD
1499014,1558571,999999,2020-02-07,2020-02-11,USD
1499015,1887459,490,2020-02-07,2020-02-07,USD
1499016,1442046,660,2020-02-07,2020-02-07,USD
1499017,1184112,390,2020-02-07,2020-02-07,GBP
1499018,1523116,999999,2020-02-07,2020-02-13,USD
1499019,257632,999999,2020-02-07,2020-02-09,CAD
1499020,1894245,440,2020-02-07,2020-02-07,USD
1499021,1874119,490,2020-02-07,2020-02-07,USD
1499022,2055340,999999,2020-02-07,2020-02-14,USD
1499023,1645691,490,2020-02-07,2020-02-07,USD
1499024,1758930,660,2020-02-07,2020-02-07,USD
1499025,1943113,430,2020-02-07,2020-02-07,USD
1499026,1240623,999999,2020-02-07,2020-02-12,USD
1499027,140705,999999,2020-02-07,2020-02-11,AUD
1499028,1655134,999999,2020-02-07,2020-02-11,USD
1499029,850918,999999,2020-02-07,2020-02-09,EUR
1499030,1605530,650,2020-02-07,2020-02-07,USD
1499031,245088,999999,2020-02-07,2020-02-12,CAD
1499032,374924,100,2020-02-07,2020-02-07,CAD
1500000,1762993,480,2020-02-08,2020-02-08,USD
1500001,1732915,530,2020-02-08,2020-02-08,USD
1500002,943806,420,2020-02-08,2020-02-08,GBP
1500003,1791411,610,2020-02-08,2020-02-08,USD
1500004,1160758,400,2020-02-08,2020-02-08,GBP
1500005,90424,60,2020-02-08,2020-02-08,AUD
1500006,2050517,550,2020-02-08,2020-02-08,USD
1500007,2077683,590,2020-02-08,2020-02-08,USD
1500008,287491,999999,2020-02-08,2020-02-12,CAD
1500009,561423,260,2020-02-08,2020-02-08,EUR
1500010,2012969,585,2020-02-08,2020-02-08,USD
1500011,1856253,540,2020-02-08,2020-02-08,USD
1500012,2037421,999999,2020-02-08,2020-02-11,USD
1500013,1002128,370,2020-02-08,2020-02-08,GBP
1500014,1218534,999999,2020-02-08,2020-02-13,USD
1500015,1343624,620,2020-02-08,2020-02-08,USD
1500016,569573,270,2020-02-08,2020-02-08,EUR
1500017,718991,290,2020-02-08,2020-02-08,EUR
1500018,1050426,999999,2020-02-08,2020-02-12,GBP
1500019,1343602,999999,2020-02-08,2020-02-12,USD
1500020,1415016,670,2020-02-08,2020-02-08,USD
1500021,711248,300,2020-02-08,2020-02-08,EUR
1500022,1375289,490,2020-02-08,2020-02-08,USD
1500023,71664,60,2020-02-08,2020-02-08,AUD
1500024,595264,255,2020-02-08,2020-02-08,EUR
1500025,861657,310,2020-02-08,2020-02-08,EUR
1500026,1074328,380,2020-02-08,2020-02-08,GBP
1500027,1432917,999999,2020-02-08,2020-02-15,USD
1500028,1565795,510,2020-02-08,2020-02-08,USD
1500029,284492,999999,2020-02-08,2020-02-12,CAD
1500030,724763,999999,2020-02-08,2020-02-09,EUR
1500031,780705,999999,2020-02-08,2020-02-09,EUR
1500032,1526785,560,2020-02-08,2020-02-08,USD
1500033,1199910,400,2020-02-08,2020-02-08,GBP
1500034,1357932,550,2020-02-08,2020-02-08,USD
1500035,1220546,470,2020-02-08,2020-02-08,USD
1500036,204290,80,2020-02-08,2020-02-08,CAD
1500037,1523023,530,2020-02-08,2020-02-08,USD
1500038,1267675,650,2020-02-08,2020-02-08,USD
1500039,1079083,380,2020-02-08,2020-02-08,GBP
1500040,570168,255,2020-02-08,2020-02-08,EUR
1500041,1413253,560,2020-02-08,2020-02-08,USD
1500042,1430761,999999,2020-02-08,2020-02-12,USD
1500043,1253220,550,2020-02-08,2020-02-08,USD
1500044,295070,90,2020-02-08,2020-02-08,CAD
1500045,1504596,610,2020-02-08,2020-02-08,USD
1500046,1544098,999999,2020-02-08,2020-02-14,USD
1500047,1424149,510,2020-02-08,2020-02-08,USD
1500048,1725006,490,2020-02-08,2020-02-08,USD
1500049,2033674,999999,2020-02-08,2020-02-14,USD
1500050,1833267,999999,2020-02-08,2020-02-10,USD
1500051,1554015,999999,2020-02-08,2020-02-11,USD
1500052,1826107,999999,2020-02-08,2020-02-13,USD
1500053,786194,300,2020-02-08,2020-02-08,EUR
